-38.12
-38.512
-38.641368
-38.87
-38.697
-38.6014
-38.672
-37.801
-38.569
-37.998
-38.6345
-38.6418
-38.6571
-38.523
-38.6413
-38.0012
-38.5972
-38.6008
-38.5
-38.6
-38.6415
-38.6414
-38.6413
-38.701
-38.6319
-38.654
-38.641438
-38.59821
-38.65
-37.9989
-38.415
-38.6417
-38.6413
-38.6413868
-38.641495
-38.5943
-38.6423
-38.7023
-38.712
-38.5926
-38.4146
-39.01211
-39.007
-38.801
-38.5985
-38.329
-38.491
-38.7912
-38.6915
-38.719
