-36
-35.867
-36.2999
-36.9245
-36.87
-37.001
-36.3208
-35.9099
-36
-36.11
-36.9
-36.768
-36.198
-36.067
-36
-36
-36
-36
-37.01
-36.923
-36.298
-35.9453
-35.23
-36.023
-36.12
-36.035
-36
-36
-37
-36
-36.875
-36
-35.0569
-35.234
-35.957
-35.8254
-36
-36.0126
-37
-35.73
-35.91209
-37.017
-36.529
-36.721
-36.18
-35.953
-35.875
-36
-36
-36.12
