-79
-79.2
-79.42857
-79.25
-79.125
-79.55556
-79.625
-79.625
-79.2
-79.5
-79.666664
-81.57143
-82.166664
-81.8
-81.166664
-80.625
-80.5
-80.2
-80.2
-79
-79
-79.4
-80
-79.9
-79.8
-80
-80.7
-80.6
-80
-80.9
-81.2
-80.8
-80.75
-80.333336
-80.375
-80.875
-82.14286
-84.55556
-85.125
-85.125
-84.7
-85.55556
-85.5
-85.55556
-84.75
-81.5
-81.375
-81.71429
-81.85714
-81.375
-81.166664
-81.166664
-80.75
-81
-81
-81.625
-81
-81.77778
-81.77778
-81.6
-82
-81.7
-81.7
-81.7
-81.3
-80.1
-80.1
-79.7
-79.2
-77.71429
-77.57143
-77.5
-78.14286
-78.5
-79.875
-82.2
-82.2
-82.4
-82.8
-82.8
-82.8
-82.8
-82.4
-81.5
-81.5
-82
-82
-83
-83
