-31
-31.879
-30.872
-31.63
-32
-31.2556
-32.0023
-31.7
-31.4321
-31.223
-31
-31
-31
-31
-31.72
-30.87
-31
-31.107
-30.924
-31.003
-31
-31
-30.611
-31.4352
-30.7634
-31.02
-31.149
-31.002
-31.213
-30.31214
-30.58563
-31
-31
-31
-31
-31
-30.98558
-30.598
-30.345
-31.375
-31.0034
-31
-31.123
-30.1674
-31.321
-31
-31
-31
-30.97
-30.13
